Subject,Interval,Date/Time,Light/Dark,Volume O2,O2 In,O2 Out,Delta O2,Accumulated O2,Volume CO2,CO2 In,CO2 Out,Delta CO2,Accumulated CO2,RER,Heat,Flow,Feed Weight 1,Feed Acc. 1,X Total,X Ambulatory,Y Total,Y Ambulatory,Wheel,Wheel Accumulated,Event Log,
1113,146,9/18/2014 7:14:41 AM,Light,4073.057,20.85163,20.53634,0.3152896,7.278629,3588.127,0.04040549,0.3252455,0.28484,6.720456,0.8809419,0.4981838,0.5240635,0,6.750791,177,0,23,1,0,0,,
1113,147,9/18/2014 7:40:41 AM,Light,3534.924,20.85163,20.57398,0.2776424,7.319764,3244.097,0.04078078,0.300039,0.2592582,6.757399,0.9177275,0.4363623,0.5205598,0,6.750791,198,0,1,0,0,0,,
1113,148,9/18/2014 8:05:41 AM,Light,3865.823,20.85163,20.55485,0.2967773,7.358253,3191.669,0.04103096,0.2953229,0.2542919,6.790864,0.825612,0.466259,0.5221753,-0.04148102,6.70931,189,0,0,0,0,0,,
1113,149,9/18/2014 8:31:41 AM,Light,4058.68,20.85163,20.54137,0.3102586,7.401112,3197.837,0.04153134,0.2973244,0.2557931,6.825418,0.7879007,0.4848131,0.520127,0,6.70931,169,0,2,0,0,0,,
1113,150,9/18/2014 8:56:41 AM,Light,4849.827,20.85163,20.47659,0.3750336,7.44745,4102.013,0.04209426,0.3698625,0.3277683,6.863394,0.8458061,0.587952,0.5206631,0.2219315,6.931241,1187,728,606,300,0,0,,
1113,151,9/18/2014 9:22:41 AM,Light,3766.625,20.85163,20.55603,0.2955954,7.49403,3394.638,0.04203172,0.3140495,0.2720178,6.903924,0.9012412,0.4630546,0.5191697,0,6.931241,182,54,87,24,0,0,,
1113,152,9/18/2014 9:47:41 AM,Light,3593.845,20.85163,20.56838,0.2832489,7.532301,3308.76,0.04140624,0.3065814,0.2651752,6.938779,0.9206743,0.4439613,0.5190883,0,6.931241,64,3,0,0,0,0,,
1113,153,9/18/2014 10:13:41 AM,Light,3747.242,20.85163,20.55909,0.2925367,7.572004,3318.91,0.0414813,0.3069192,0.2654378,6.974622,0.8856941,0.4588802,0.5201747,0,6.931241,82,0,0,0,0,0,,
1113,154,9/18/2014 10:38:41 AM,Light,4045.393,20.85163,20.53564,0.3159881,7.612531,3423.595,0.04213179,0.3184278,0.276296,7.009685,0.8462948,0.4904901,0.5155067,0,6.931241,75,0,1,0,0,0,,
1113,155,9/18/2014 11:04:41 AM,Light,3985.524,20.85163,20.54534,0.3062839,7.655961,3187.117,0.04178153,0.297412,0.2556304,7.045432,0.7996731,0.4775173,0.5187095,0,6.931241,74,0,0,0,0,0,,
1113,156,9/18/2014 11:29:41 AM,Light,3588.246,20.85163,20.57063,0.2809956,7.695338,3102.993,0.04071823,0.290782,0.2500637,7.078139,0.8647659,0.4371007,0.5162393,0,6.931241,53,0,0,0,0,0,,
1113,157,9/18/2014 11:55:41 AM,Light,3542.202,20.85163,20.57382,0.2778077,7.733899,3005.041,0.03944643,0.2828385,0.243392,7.111169,0.8483537,0.4297042,0.5136508,0,6.931241,73,0,0,0,0,0,,
1113,158,9/18/2014 12:20:41 PM,Light,5279.6,20.85163,20.43784,0.4137833,7.779802,4530.543,0.03902945,0.4049557,0.3659262,7.150381,0.8581225,0.6420537,0.5150841,0.3008347,7.232076,4182,2969,1265,558,0,0,,
1113,159,9/18/2014 12:46:41 PM,Light,4188.162,20.85163,20.52101,0.3306165,7.830985,3816.708,0.04259464,0.3495763,0.3069817,7.19551,0.9113086,0.5161734,0.5172349,-0.2537279,6.978348,3416,2439,1230,509,0,0,,
1113,160,9/18/2014 1:11:41 PM,Light,3560.61,20.85163,20.5726,0.2790232,7.871267,3037.906,0.04146879,0.2870666,0.2455978,7.231141,0.8531982,0.4324676,0.514605,0,6.978348,80,0,0,0,0,0,,
1113,161,9/18/2014 1:37:41 PM,Light,3761.792,20.85163,20.55833,0.2932924,7.91087,3007.053,0.0401553,0.284865,0.2447097,7.263831,0.7993672,0.450676,0.5112426,0,6.978348,85,2,10,0,0,0,,
1113,162,9/18/2014 2:02:41 PM,Light,3708.135,20.85163,20.56397,0.287656,7.949713,3043.309,0.039092,0.2843646,0.2452726,7.295293,0.8207115,0.4466815,0.5162112,0,6.978348,116,3,9,0,0,0,,
1113,163,9/18/2014 2:28:41 PM,Light,3826.757,20.85163,20.55475,0.2968805,7.990464,3080.108,0.03865417,0.2877672,0.2491131,7.32841,0.8048872,0.4591085,0.5144029,0,6.978348,88,2,0,0,0,0,,
1112,1,9/15/2014 5:38:41 PM,Light,5426.86,20.85163,20.42746,0.4241649,0.0001821013,4584.04,0.07145392,0.4417834,0.3703295,0.00015382,0.8446946,0.6366403,0.4984972,0.3343201,0.3343201,3279,1447,166,72,8,8,9/15/2014 5:23:16 PM - opened the doors to check the food chambers,
1112,2,9/15/2014 6:03:41 PM,Light,5409.182,20.85163,20.42988,0.4217463,0.05472322,4517.547,0.06711315,0.431926,0.3648128,0.04596402,0.8351628,0.6330318,0.498696,0.207255,0.5415751,2334,879,97,0,0,8,,
1112,3,9/15/2014 6:29:41 PM,Light,5518.586,20.85163,20.42175,0.4298746,0.1119283,4817.246,0.05859422,0.4440852,0.385491,0.09483358,0.872913,0.6520362,0.5032309,-0.2834219,0.2581533,5301,3082,475,1,0,8,,
1112,4,9/15/2014 6:54:41 PM,Light,5542.597,20.85163,20.41747,0.4341612,0.1676033,4912.485,0.0535404,0.4477129,0.3941725,0.1438082,0.8863147,0.657084,0.5018691,0.1507416,0.4088949,3638,1793,265,1,0,8,,
1112,5,9/15/2014 7:20:41 PM,Dark,5587.254,20.85163,20.40766,0.4439698,0.2258651,5070.632,0.04803625,0.4588963,0.4108601,0.1960691,0.9075356,0.6659074,0.4969757,-0.4708303,-0.06193538,3314,1644,439,45,0,8,,
1112,6,9/15/2014 7:45:41 PM,Dark,5522.632,20.85163,20.41445,0.4371738,0.2817838,4944.896,0.04534672,0.4455363,0.4001896,0.2464785,0.8953876,0.6562086,0.4975768,-0.2722117,-0.3341471,2727,1284,977,341,0,8,,
1112,7,9/15/2014 8:11:41 PM,Dark,5050.558,20.85163,20.44534,0.4062877,0.337123,4753.768,0.04353285,0.4307001,0.3871672,0.2972445,0.9412363,0.6070084,0.494421,-0.2820384,-0.6161854,1977,812,549,185,0,8,,
1112,8,9/15/2014 8:36:41 PM,Dark,5112.965,20.85163,20.4405,0.4111236,0.3882804,4987.344,0.04184408,0.4449359,0.4030918,0.3462787,0.975431,0.6197129,0.4982137,-0.2631937,-0.8793792,2517,1269,804,283,0,8,,
1112,9,9/15/2014 9:02:41 PM,Dark,4178.877,20.85163,20.51447,0.3371589,0.4369045,4069.301,0.04196917,0.3720933,0.3301242,0.3936718,0.9737785,0.506292,0.4963558,-0.5921274,-1.471507,1283,625,332,137,0,8,,
1112,10,9/15/2014 9:27:41 PM,Dark,5862.548,20.85163,20.37619,0.4754339,0.4874746,5772.565,0.0406807,0.5103227,0.469642,0.4432378,0.9846513,0.7121745,0.4949375,-0.003540039,-1.475047,5269,3194,879,295,0,8,,
1112,11,9/15/2014 9:53:41 PM,Dark,5663.653,20.85163,20.39101,0.460619,0.547807,5553.885,0.0413437,0.4948735,0.4535298,0.5025244,0.9806189,0.6873332,0.493106,-0.007532835,-1.482579,2605,1396,677,251,0,8,,
1112,12,9/15/2014 10:18:41 PM,Dark,5552.472,20.85163,20.40049,0.4511423,0.6042597,5684.669,0.03998017,0.499577,0.4595969,0.559094,1.023809,0.6809784,0.4980464,0.1085103,-1.374069,2617,1407,972,409,0,8,,
1112,13,9/15/2014 10:44:41 PM,Dark,5875.115,20.85163,20.37451,0.4771154,0.6640847,5828.36,0.04078078,0.5148886,0.4741079,0.6193632,0.9920419,0.7149935,0.4950127,0.5439556,-0.8301136,4055,2396,1308,416,0,8,,
1112,14,9/15/2014 11:09:41 PM,Dark,5995.751,20.85163,20.36572,0.4859061,0.7238367,6013.682,0.03996766,0.5270228,0.4870551,0.6789712,1.00299,0.7316287,0.4971729,0.03789246,-0.7922211,2241,1142,1056,343,0,8,,
1112,15,9/15/2014 11:35:41 PM,Dark,5874.828,20.85163,20.3741,0.4775281,0.7859732,5903.378,0.04078078,0.5201426,0.4793618,0.7413512,1.00486,0.7172,0.4958862,0.6741332,-0.1180879,2836,1481,1139,410,0,8,,
1112,16,9/16/2014 12:00:41 AM,Dark,5914.887,20.85163,20.36841,0.4832178,0.8453155,6008.446,0.03952983,0.5287741,0.4892443,0.8013092,1.015818,0.7240196,0.4945149,0.2624512,0.1443632,2907,1362,636,190,0,8,,
1112,17,9/16/2014 12:26:41 AM,Dark,5559.211,20.85163,20.39702,0.4546098,0.9053726,5629.336,0.0406807,0.4998147,0.459134,0.8622228,1.012614,0.6799526,0.4936978,1.237518,1.381881,2786,1328,805,208,0,8,,
1112,18,9/16/2014 12:51:41 AM,Dark,5785.604,20.85163,20.3806,0.4710242,0.9624786,5798.538,0.03978002,0.5116362,0.4718562,0.9197459,1.002236,0.7058555,0.4948278,0.1473083,1.52919,2031,803,483,72,0,8,,
1112,19,9/16/2014 1:17:41 AM,Dark,5753.917,20.85163,20.38635,0.465281,1.022884,5710.88,0.0414813,0.5040054,0.4625241,0.9799924,0.9925206,0.7003258,0.4971823,-0.3633983,1.165792,2049,658,527,199,0,8,,
1112,20,9/16/2014 1:42:41 AM,Dark,4472.519,20.85163,20.48678,0.3648447,1.074335,4597.373,0.03983006,0.4126865,0.3728564,1.031859,1.027916,0.5490752,0.4964884,-0.793752,0.3720396,1467,580,564,157,0,8,,
1112,21,9/16/2014 2:08:41 AM,Dark,4849.849,20.85163,20.46016,0.3914654,1.123141,4892.53,0.04159389,0.4357789,0.394185,1.08154,1.008801,0.5926393,0.4997784,0.1841426,0.5561821,2077,809,529,165,0,8,,
1112,22,9/16/2014 2:33:41 AM,Dark,4678.321,20.85163,20.4712,0.3804227,1.171097,4853.877,0.03978002,0.431409,0.391629,1.130596,1.037526,0.5756789,0.4990608,0.4078372,0.9640193,1373,567,533,138,0,8,,
1112,23,9/16/2014 2:59:41 AM,Dark,5062.854,20.85163,20.43773,0.4138952,1.222095,5204.575,0.04090587,0.4639127,0.4230068,1.183255,1.027992,0.6215601,0.4954259,0.1873477,1.151367,1758,707,447,178,0,8,,
1112,24,9/16/2014 3:24:41 AM,Dark,5097.403,20.85163,20.43851,0.4131209,1.273235,5093.368,0.03993013,0.4527918,0.4128616,1.235086,0.9992083,0.6214344,0.4967597,-0.0110116,1.140355,1181,427,253,105,0,8,,
1112,25,9/16/2014 3:50:41 AM,Dark,5374.087,20.85163,20.41633,0.4353009,1.328055,5331.438,0.04109351,0.4736575,0.432564,1.28966,0.9920639,0.6540226,0.4962963,0.2093868,1.349742,1652,532,245,84,0,8,,
1112,26,9/16/2014 4:15:41 AM,Dark,5500.524,20.85163,20.40786,0.4437672,1.382792,5512.357,0.03984257,0.4843656,0.444523,1.344244,1.002151,0.6710615,0.4993309,-0.0037992,1.345943,2066,815,399,141,0,8,,
1112,27,9/16/2014 4:41:41 AM,Dark,5315.021,20.85163,20.42103,0.4305979,1.439405,5288.911,0.04103097,0.4699547,0.4289237,1.400781,0.9950877,0.6473126,0.4965155,0.5675912,1.913534,1635,499,216,43,0,8,,
1112,28,9/16/2014 5:06:41 AM,Dark,5391.17,20.85163,20.41464,0.4369837,1.493294,5495.713,0.03957987,0.4832397,0.4436599,1.455067,1.019392,0.6604869,0.4987884,-0.3460588,1.567475,1237,378,158,29,0,8,,
1112,29,9/16/2014 5:32:41 AM,Dark,5248.507,20.85163,20.42398,0.4276486,1.548987,5307.626,0.04103097,0.4724816,0.4314506,1.511616,1.011264,0.6417391,0.4953508,0.3140869,1.881562,1463,439,288,17,0,8,,
1112,30,9/16/2014 5:57:41 AM,Dark,4959.336,20.85163,20.45,0.4016232,1.600362,5034.802,0.03932968,0.445774,0.4064443,1.563668,1.015217,0.6069655,0.4987978,0.1982422,2.079804,1068,290,68,4,0,8,,
1112,31,9/16/2014 6:23:41 AM,Dark,5251.848,20.85163,20.42632,0.4253071,1.653819,5146.291,0.04128115,0.4597971,0.4185159,1.616965,0.9799009,0.6372449,0.4951442,0.291326,2.37113,1528,687,338,80,0,8,,
1112,32,9/16/2014 6:48:41 AM,Dark,5179.082,20.85163,20.43896,0.412671,1.70632,5034.319,0.03946728,0.4429593,0.4034921,1.668205,0.9720486,0.6272051,0.5024078,0.5637965,2.934927,1440,454,450,78,0,8,,
1112,33,9/16/2014 7:14:41 AM,Light,5141.45,20.85163,20.44365,0.4079817,1.760344,4780.946,0.04065568,0.4256713,0.3850156,1.719581,0.9298828,0.6161949,0.5000282,-0.3347723,2.600155,668,195,100,0,0,8,,
1112,34,9/16/2014 7:39:41 AM,Light,5062.705,20.85163,20.4538,0.3978226,1.811703,4806.47,0.03959238,0.421318,0.3817256,1.767838,0.9493877,0.6096967,0.5070255,-0.02589941,2.574255,922,243,158,22,0,8,,
1112,35,9/16/2014 8:05:41 AM,Light,4384.012,20.85163,20.50711,0.3445129,1.861142,3922.45,0.04209427,0.3572696,0.3151754,1.813516,0.894717,0.5208283,0.5011553,0.04373169,2.617987,28,2,35,0,0,8,,
1112,36,9/16/2014 8:30:41 AM,Light,5546.205,20.85163,20.42006,0.4315661,1.911144,4794.386,0.04038047,0.4243203,0.3839398,1.857405,0.8644444,0.6539014,0.5028552,0.6117756,3.229763,327,113,95,17,0,8,9/16/2014 8:26:30 AM - checked food and water,
1112,37,9/16/2014 8:56:41 AM,Light,5526.087,20.85163,20.41826,0.4333645,1.969103,4978.061,0.04563444,0.4442853,0.3986509,1.908564,0.9008292,0.6575142,0.5028459,0.5022836,3.732046,997,335,423,73,0,8,,
1112,38,9/16/2014 9:21:41 AM,Light,4954.085,20.85163,20.46409,0.3875405,2.021844,4407.988,0.04390813,0.396862,0.3529539,1.955797,0.8897682,0.5878243,0.5029116,0.4252677,4.157314,418,5,168,3,0,8,,
1112,39,9/16/2014 9:47:41 AM,Light,4546.596,20.85163,20.50024,0.3513846,2.07157,3835.077,0.04378304,0.3502018,0.3064188,1.998937,0.843505,0.5332131,0.5040105,1.057312,5.214625,16,0,14,0,0,8,,
1112,40,9/16/2014 10:12:41 AM,Light,3891.243,20.85163,20.54859,0.3030339,2.11403,3479.882,0.04296993,0.3200916,0.2771217,2.03575,0.8942853,0.4622366,0.5056636,-0.007380486,5.207245,3,0,4,0,0,8,,
1112,41,9/16/2014 10:38:41 AM,Light,5964.731,20.85163,20.38988,0.4617426,2.165657,5191.06,0.0435954,0.4566447,0.4130493,2.081168,0.8702924,0.7042841,0.5060903,-0.2467251,4.96052,469,69,309,21,0,8,,
1112,42,9/16/2014 11:03:41 AM,Light,5151.305,20.85163,20.44649,0.405138,2.221594,4833.425,0.04246955,0.4275727,0.3851032,2.131619,0.9382914,0.6186653,0.5054006,0.2346444,5.195164,465,76,298,24,0,8,,
1112,43,9/16/2014 11:29:41 AM,Light,4604.203,20.85163,20.49306,0.358572,2.272652,4059.758,0.04415832,0.3683406,0.3241822,2.178159,0.8817505,0.5452104,0.5042923,-0.04491663,5.150248,162,31,49,7,0,8,,
1112,44,9/16/2014 11:54:41 AM,Light,4465.158,20.85163,20.50293,0.3486951,2.318298,3827.695,0.04303247,0.35114,0.3081076,2.217855,0.8572361,0.5254872,0.5002784,-0.1746211,4.975626,440,173,248,37,0,8,,
1112,45,9/16/2014 12:20:41 PM,Light,4078.271,20.85163,20.535,0.316627,2.363014,3582.16,0.04513406,0.3304994,0.2853654,2.256639,0.8783526,0.4825193,0.5054945,-0.09238148,4.883245,2,0,129,7,0,8,,
1112,46,9/16/2014 12:45:41 PM,Light,4757.718,20.85163,20.48553,0.366095,2.4075,3973.157,0.0443835,0.3610225,0.316639,2.294674,0.8350972,0.5567822,0.5053067,0.328115,5.21136,13,2,57,11,0,8,,
1112,47,9/16/2014 1:11:41 PM,Light,5273.971,20.85163,20.44076,0.4108651,2.460021,4633.612,0.04493391,0.4153135,0.3703795,2.339739,0.8785812,0.624024,0.5037851,-0.4778848,4.733475,615,226,105,19,0,8,,
1112,48,9/16/2014 1:36:41 PM,Light,4736.454,20.85163,20.48212,0.3695104,2.510398,4208.481,0.04328266,0.3794363,0.3361537,2.384237,0.88853,0.5618268,0.5041465,0.05855227,4.792027,718,282,330,56,0,8,,
1112,49,9/16/2014 2:02:41 PM,Light,4633.613,20.85163,20.49691,0.3547167,2.559445,3922.565,0.0434703,0.3537045,0.3102342,2.426795,0.8465458,0.5438375,0.5091673,0.008031845,4.800059,26,0,137,0,0,8,,
1112,50,9/16/2014 2:27:41 PM,Light,4583.135,20.85163,20.49775,0.3538753,2.605835,3833.85,0.04208175,0.3485756,0.3064938,2.465834,0.8365127,0.5365444,0.5037265,0,4.800059,2,0,4,0,0,8,,
1112,51,9/16/2014 2:53:41 PM,Light,5351.308,20.85163,20.43741,0.4142158,2.657851,4627.214,0.04284483,0.4114355,0.3685907,2.510139,0.8646884,0.6309618,0.5055336,-0.3380127,4.462047,959,383,461,89,0,8,,
1112,52,9/16/2014 3:18:41 PM,Light,4569.396,20.85163,20.50014,0.351489,2.707773,3975.819,0.04153134,0.3558936,0.3143623,2.553429,0.8700972,0.5395039,0.5092943,0.0902462,4.552293,0,0,10,0,0,8,,
1112,53,9/16/2014 3:44:41 PM,Light,4957.782,20.85163,20.47138,0.3802486,2.757651,4246.359,0.04178153,0.377535,0.3357534,2.596474,0.8565038,0.5833541,0.5092984,-0.3541002,4.198193,21,0,157,0,0,8,,
1112,54,9/16/2014 4:09:41 PM,Light,4868.917,20.85163,20.47802,0.3736081,2.80711,4002.362,0.04034294,0.3593212,0.3189783,2.637989,0.822023,0.5679009,0.5052879,-0.2999821,3.898211,847,421,313,94,0,8,,
1112,55,9/16/2014 4:35:41 PM,Light,4876.196,20.85163,20.48118,0.3704463,2.858123,3976.851,0.04193164,0.3561688,0.3142372,2.679757,0.8155642,0.5678123,0.5096459,-0.3194323,3.578778,123,4,26,0,0,8,,
1112,56,9/16/2014 5:00:41 PM,Light,4555.369,20.85163,20.50187,0.3497515,2.90559,3875.097,0.04084332,0.3479501,0.3071068,2.719277,0.850666,0.5352129,0.5081244,-0.6386108,2.940167,4,0,56,0,0,8,,
1112,57,9/16/2014 5:26:41 PM,Light,5297.117,20.85163,20.43955,0.4120781,2.957176,4632.702,0.04128115,0.411373,0.3700919,2.763825,0.8745704,0.6261303,0.5040762,-1.302363,1.637805,1683,716,363,142,0,8,,
1112,58,9/16/2014 5:51:41 PM,Light,5475.292,20.85163,20.42669,0.424933,3.011401,4821.825,0.04023036,0.4240201,0.3837897,2.811416,0.8806517,0.648182,0.5059265,-0.3146055,1.323199,703,210,255,71,0,8,,
1112,59,9/16/2014 6:17:41 PM,Light,5305.528,20.85163,20.44,0.4116257,3.067832,4848.931,0.04093089,0.4240201,0.3830892,2.862039,0.9139394,0.6333416,0.5096928,0.3903551,1.713554,945,384,330,130,0,8,,
1112,60,9/16/2014 6:42:41 PM,Light,6234.758,20.85163,20.36504,0.4865897,3.125934,5620.982,0.04028039,0.488181,0.4479006,2.914751,0.9015558,0.7419693,0.5053536,0.5568945,2.270449,2082,908,682,257,0,8,,
1112,61,9/16/2014 7:08:41 PM,Dark,6495.027,20.85163,20.34203,0.5095962,3.192574,5944.257,0.04115606,0.5159519,0.4747959,2.975296,0.9152012,0.7755808,0.504142,0.2372487,2.507697,2805,1437,994,363,0,8,,
1112,62,9/16/2014 7:33:41 PM,Dark,5942.86,20.85163,20.38394,0.4676896,3.255169,5499.388,0.03959238,0.4792367,0.4396443,3.032889,0.9253774,0.7114457,0.5037006,0.1438396,2.651537,1578,469,136,25,0,8,,
1112,63,9/16/2014 7:59:41 PM,Dark,6459.919,20.85163,20.34182,0.5098087,3.320102,5865.627,0.04078078,0.5127621,0.4719813,3.092387,0.9080032,0.7700044,0.5004414,0.627634,3.279171,2550,1331,1119,435,0,8,,
1112,64,9/16/2014 8:24:41 PM,Dark,6893.828,20.85163,20.3107,0.540926,3.387323,5907.359,0.03998017,0.5177908,0.4778106,3.151645,0.8569055,0.8112401,0.4978657,-0.01459837,3.264573,1709,764,1191,473,0,8,,
1112,65,9/16/2014 8:50:41 PM,Dark,6425.603,20.85163,20.34298,0.5086491,3.457038,5984.464,0.04071823,0.5213435,0.4806253,3.213896,0.9313467,0.7703787,0.5013919,0.3128614,3.577434,1243,645,366,153,0,8,,
1112,66,9/16/2014 9:15:41 PM,Dark,7298.917,20.85163,20.2769,0.5747304,3.526133,6488.031,0.03940473,0.5624245,0.5230197,3.276683,0.8889033,0.8658611,0.4995304,0.04741955,3.624854,3511,2018,1253,499,0,8,,
1112,67,9/16/2014 9:41:41 PM,Dark,7176.004,20.85163,20.29393,0.5576971,3.601902,6180.919,0.0401553,0.5348537,0.4946984,3.342995,0.8613316,0.8453909,0.5031371,0.06073523,3.685589,2292,1397,990,323,0,8,,
1112,68,9/16/2014 10:06:41 PM,Dark,5574.449,20.85163,20.41043,0.4411969,3.666053,5119.956,0.03884181,0.4510905,0.4122487,3.399858,0.9184684,0.6661953,0.5001124,0.1951194,3.880708,497,250,350,27,0,8,,
1112,69,9/16/2014 10:32:41 PM,Dark,6751.163,20.85163,20.31777,0.5338579,3.730593,6251.4,0.03990511,0.5420091,0.5021039,3.459403,0.9259738,0.808331,0.5013525,0.9327998,4.813508,3671,2294,1465,624,0,8,,
1112,70,9/16/2014 10:57:41 PM,Dark,6642.666,20.85163,20.32145,0.5301816,3.798007,6179.842,0.03862915,0.5391569,0.5005277,3.521972,0.9303257,0.7962009,0.4971729,-0.5501051,4.263403,2850,1696,1677,735,0,8,,
1112,71,9/16/2014 11:23:41 PM,Dark,6053.665,20.85163,20.36312,0.4885049,3.864458,6064.085,0.03947979,0.528649,0.4891692,3.586063,1.001721,0.7384669,0.4991735,-0.0740099,4.189393,1662,813,261,53,0,8,,
1112,72,9/16/2014 11:48:41 PM,Dark,6435.573,20.85163,20.33795,0.5136814,3.927327,6273.88,0.03892937,0.5423468,0.5034175,3.648167,0.9748751,0.7799121,0.5018315,0.516006,4.705399,1030,359,548,97,0,8,,
1112,73,9/17/2014 12:14:41 AM,Dark,5981.303,20.85163,20.37419,0.4774373,3.992317,5787.072,0.039092,0.5041806,0.4650885,3.711294,0.967527,0.7235519,0.5010425,-0.1216836,4.583715,471,157,120,1,0,8,,
1112,74,9/17/2014 12:39:41 AM,Dark,4961.088,20.85163,20.45629,0.3953419,4.047377,4782.191,0.03877926,0.4227566,0.3839773,3.764476,0.96394,0.5996079,0.5015028,0.1952672,4.778983,8,1,22,0,0,8,,
1112,75,9/17/2014 1:05:41 AM,Dark,4653.437,20.85163,20.48108,0.3705519,4.0977,4517.879,0.03934219,0.4013029,0.3619607,3.813154,0.9708693,0.5633844,0.5026017,0.2928209,5.071804,3,0,2,0,0,8,,
1112,76,9/17/2014 1:30:41 AM,Dark,6338.144,20.85163,20.34681,0.5048211,4.153053,6141.819,0.03840398,0.5307756,0.4923716,3.866835,0.9690248,0.7670013,0.5022906,-0.04822302,5.023581,928,462,199,18,0,8,,
1112,77,9/17/2014 1:56:41 AM,Dark,5426.843,20.85163,20.4198,0.4318258,4.214623,5250.592,0.03988009,0.4605351,0.420655,3.926456,0.9675224,0.6564788,0.5026129,-0.4904876,4.533093,643,254,274,33,0,8,,
1112,78,9/17/2014 2:21:41 AM,Dark,5602.708,20.85163,20.40318,0.4484515,4.270142,5452.804,0.03890436,0.4778107,0.4389063,3.980333,0.9732444,0.6787072,0.500263,0.263514,4.796607,1114,678,267,35,0,8,,
1112,79,9/17/2014 2:47:41 AM,Dark,4849.722,20.85163,20.47108,0.3805482,4.324844,4475.995,0.04028039,0.3972498,0.3569694,4.032291,0.9229385,0.5802293,0.5049157,0.2640533,5.06066,1,0,27,0,0,8,,
1112,80,9/17/2014 3:12:41 AM,Dark,4606.967,20.85163,20.48309,0.3685335,4.372438,4480.298,0.03952983,0.4000019,0.3604721,4.077371,0.9725051,0.5579826,0.500479,0.07818079,5.138841,328,183,87,3,0,8,,
1112,81,9/17/2014 3:38:41 AM,Dark,5622.631,20.85163,20.40545,0.4461721,4.426004,5249.452,0.04033043,0.4627493,0.4224189,4.128316,0.9336292,0.6744907,0.5004132,0.155045,5.293886,599,315,124,5,0,8,,
1112,82,9/17/2014 4:03:41 AM,Dark,5279.999,20.85163,20.43226,0.4193625,4.480875,5063.72,0.03937972,0.4450359,0.4056562,4.180223,0.9590381,0.6373819,0.5026487,-0.3074861,4.9864,21,2,31,0,0,8,,
1112,83,9/17/2014 4:29:41 AM,Dark,5597.909,20.85163,20.40019,0.4514406,4.537822,5576.365,0.04065568,0.4907204,0.4500647,4.235929,0.9961515,0.6819426,0.4989105,-0.2672682,4.719132,1209,572,91,2,0,8,,
1112,84,9/17/2014 4:54:41 AM,Dark,6240.417,20.85163,20.35243,0.4991947,4.597419,6155.558,0.03952983,0.53334,0.4938102,4.294989,0.9864017,0.7584026,0.5019442,-0.4269257,4.292206,2767,1607,937,320,0,8,,
1112,85,9/17/2014 5:20:41 AM,Dark,5255.635,20.85163,20.43531,0.4163212,4.657581,5093.862,0.04071823,0.4468373,0.406119,4.353858,0.9692191,0.6360334,0.5050625,0.3320308,4.624237,3,0,53,0,0,8,,
1112,86,9/17/2014 5:45:41 AM,Dark,6269.907,20.85163,20.35519,0.4964356,4.71561,5957.466,0.03998017,0.5166399,0.4766598,4.409498,0.9501681,0.7552245,0.5032779,0.2477565,4.871994,471,170,98,0,0,8,,
1112,87,9/17/2014 6:11:41 AM,Dark,6398.48,20.85163,20.34812,0.5035049,4.781927,5982.2,0.04128115,0.5185164,0.4772352,4.471999,0.9349408,0.7678114,0.5047619,0.03988218,4.911876,1881,886,236,15,0,8,,
1112,88,9/17/2014 6:36:41 AM,Dark,5139.841,20.85163,20.44436,0.4072683,4.839982,4838.665,0.03996766,0.4281231,0.3881555,4.526444,0.9414035,0.6177647,0.5019683,0.1851335,5.097009,832,349,25,0,0,8,,
1112,89,9/17/2014 7:02:41 AM,Light,5450.787,20.85163,20.42454,0.4270906,4.895426,5081.428,0.04053058,0.4443979,0.4038673,4.578377,0.9322376,0.6536505,0.5066471,0.3284054,5.425415,848,302,229,0,0,8,,
1112,90,9/17/2014 7:27:41 AM,Light,4734.364,20.85163,20.48438,0.3672459,4.946679,4236.376,0.04009276,0.3760964,0.3360036,4.625262,0.8948141,0.5624645,0.5077111,-0.3302569,5.095158,17,0,115,0,0,8,,
1112,91,9/17/2014 7:53:41 AM,Light,6057.618,20.85163,20.37745,0.4741748,5.003194,5465.837,0.04090587,0.477673,0.4367672,4.676071,0.902308,0.7210244,0.5039316,0.3616686,5.456826,1132,575,129,7,0,8,,
1112,92,9/17/2014 8:18:41 AM,Light,4983.39,20.85163,20.4629,0.3887224,5.058749,4494.004,0.04697295,0.4048681,0.3578951,4.726185,0.9017965,0.5930856,0.5056448,-0.3490591,5.107767,393,158,226,46,0,8,,
1112,93,9/17/2014 8:44:41 AM,Light,5142.26,20.85163,20.44934,0.4022919,5.111756,4853.964,0.04583459,0.4300746,0.38424,4.775125,0.9439358,0.618443,0.5086879,1.250122,6.357889,24,0,31,4,0,8,,
1112,94,9/17/2014 9:09:41 AM,Light,6209.534,20.85163,20.3664,0.4852275,5.168911,5683.126,0.04547182,0.4975756,0.4521038,4.828176,0.9152259,0.7414942,0.5061895,0.172924,6.530813,3503,2007,634,141,0,8,,
1112,95,9/17/2014 9:35:41 AM,Light,4903.652,20.85163,20.46386,0.3877679,5.227063,4674.534,0.0434703,0.4167646,0.3732943,4.882378,0.953276,0.5911096,0.5042453,0.281642,6.812455,665,247,456,187,0,8,,
