"","age","animal.Alive","animal.Background","animal.Cage","animal.Cause_of_Death","animal.Death","animal.Gender","animal.Genotype","animal.MouseID","animal.age","animal.id","animal.strain.Strain","assay.assay","experiment.date","experiment.feeding_state","id","values","experiment.fasting_time","experiment.time","Treatment","Weight","Start.Age","Week"
"6642",107,TRUE,"C57BL/6J",NA,"",NA,"M","+/+","1210",115,6624,"C57BL/6J","Lean Mass","2014-11-05","fed",17448,"22570",NA,NA,"MCP230",22.57,65,6
"6643",31,TRUE,"C57BL/6J",148445,"",NA,"M","+/+","1211",115,6625,"C57BL/6J","Body Weight","2014-08-21","fed",11322,"17360",NA,NA,"MCP230",17.36,65,-5
"6644",36,TRUE,"C57BL/6J",148445,"",NA,"M","+/+","1211",115,6625,"C57BL/6J","Body Weight","2014-08-26","fed",11503,"20200",NA,NA,"MCP230",20.2,65,-4
"6645",36,TRUE,"C57BL/6J",148445,"",NA,"M","+/+","1211",115,6625,"C57BL/6J","Total Fat Mass","2014-08-26","fed",11543,"2590",NA,NA,"MCP230",2.59,65,-4
"6646",36,TRUE,"C57BL/6J",148445,"",NA,"M","+/+","1211",115,6625,"C57BL/6J","Lean Mass","2014-08-26","fed",11584,"16690",NA,NA,"MCP230",16.69,65,-4
"6647",56,TRUE,"C57BL/6J",148445,"",NA,"M","+/+","1211",115,6625,"C57BL/6J","Total Fat Mass","2014-09-15","fed",12976,"3120",NA,NA,"MCP230",3.12,65,-1
"6648",56,TRUE,"C57BL/6J",148445,"",NA,"M","+/+","1211",115,6625,"C57BL/6J","Lean Mass","2014-09-15","fed",12977,"20140",NA,NA,"MCP230",20.14,65,-1
"6649",56,TRUE,"C57BL/6J",148445,"",NA,"M","+/+","1211",115,6625,"C57BL/6J","Body Weight","2014-09-15","fed",12978,"24130",NA,NA,"MCP230",24.13,65,-1
"6650",65,TRUE,"C57BL/6J",148445,"",NA,"M","+/+","1211",115,6625,"C57BL/6J","Body Weight","2014-09-24","fed",15171,"23800",NA,NA,"MCP230",23.8,65,0
"6651",72,TRUE,"C57BL/6J",148445,"",NA,"M","+/+","1211",115,6625,"C57BL/6J","Body Weight","2014-10-01","fed",15187,"29300",NA,NA,"MCP230",29.3,65,1
"6652",79,TRUE,"C57BL/6J",148445,"",NA,"M","+/+","1211",115,6625,"C57BL/6J","Total Fat Mass","2014-10-08","fed",15270,"9230",NA,NA,"MCP230",9.23,65,2
"6653",79,TRUE,"C57BL/6J",148445,"",NA,"M","+/+","1211",115,6625,"C57BL/6J","Lean Mass","2014-10-08","fed",15322,"21900",NA,NA,"MCP230",21.9,65,2
"6654",79,TRUE,"C57BL/6J",148445,"",NA,"M","+/+","1211",115,6625,"C57BL/6J","Body Weight","2014-10-08","fed",15368,"32600",NA,NA,"MCP230",32.6,65,2
"6655",93,TRUE,"C57BL/6J",148445,"",NA,"M","+/+","1211",115,6625,"C57BL/6J","Body Weight","2014-10-22","fed",16205,"36200",NA,NA,"MCP230",36.2,65,4
"6656",85,TRUE,"C57BL/6J",148445,"",NA,"M","+/+","1211",115,6625,"C57BL/6J","Body Weight","2014-10-14","fed",16652,"35110",NA,NA,"MCP230",35.11,65,3
"6657",107,TRUE,"C57BL/6J",148445,"",NA,"M","+/+","1211",115,6625,"C57BL/6J","Body Weight","2014-11-05","fed",17518,"40600",NA,NA,"MCP230",40.6,65,6
"6658",107,TRUE,"C57BL/6J",148445,"",NA,"M","+/+","1211",115,6625,"C57BL/6J","Total Fat Mass","2014-11-05","fed",17519,"15590",NA,NA,"MCP230",15.59,65,6
"6659",107,TRUE,"C57BL/6J",148445,"",NA,"M","+/+","1211",115,6625,"C57BL/6J","Lean Mass","2014-11-05","fed",17520,"23900",NA,NA,"MCP230",23.9,65,6
"6660",31,TRUE,"C57BL/6J",148445,"",NA,"M","+/+","1212",115,6626,"C57BL/6J","Body Weight","2014-08-21","fed",11323,"18400",NA,NA,"MCP230",18.4,65,-5
"6661",36,TRUE,"C57BL/6J",148445,"",NA,"M","+/+","1212",115,6626,"C57BL/6J","Body Weight","2014-08-26","fed",11504,"20700",NA,NA,"MCP230",20.7,65,-4
"6662",36,TRUE,"C57BL/6J",148445,"",NA,"M","+/+","1212",115,6626,"C57BL/6J","Total Fat Mass","2014-08-26","fed",11544,"1950",NA,NA,"MCP230",1.95,65,-4
"6663",36,TRUE,"C57BL/6J",148445,"",NA,"M","+/+","1212",115,6626,"C57BL/6J","Lean Mass","2014-08-26","fed",11585,"17860",NA,NA,"MCP230",17.86,65,-4
"6664",56,TRUE,"C57BL/6J",148445,"",NA,"M","+/+","1212",115,6626,"C57BL/6J","Total Fat Mass","2014-09-15","fed",12973,"2910",NA,NA,"MCP230",2.91,65,-1
"6665",56,TRUE,"C57BL/6J",148445,"",NA,"M","+/+","1212",115,6626,"C57BL/6J","Lean Mass","2014-09-15","fed",12974,"20730",NA,NA,"MCP230",20.73,65,-1
"6666",56,TRUE,"C57BL/6J",148445,"",NA,"M","+/+","1212",115,6626,"C57BL/6J","Body Weight","2014-09-15","fed",12975,"24230",NA,NA,"MCP230",24.23,65,-1
"6667",65,TRUE,"C57BL/6J",148445,"",NA,"M","+/+","1212",115,6626,"C57BL/6J","Body Weight","2014-09-24","fed",15172,"24300",NA,NA,"MCP230",24.3,65,0
"6668",72,TRUE,"C57BL/6J",148445,"",NA,"M","+/+","1212",115,6626,"C57BL/6J","Body Weight","2014-10-01","fed",15188,"27700",NA,NA,"MCP230",27.7,65,1
"6669",79,TRUE,"C57BL/6J",148445,"",NA,"M","+/+","1212",115,6626,"C57BL/6J","Total Fat Mass","2014-10-08","fed",15271,"9710",NA,NA,"MCP230",9.71,65,2
"6670",79,TRUE,"C57BL/6J",148445,"",NA,"M","+/+","1212",115,6626,"C57BL/6J","Lean Mass","2014-10-08","fed",15321,"22060",NA,NA,"MCP230",22.06,65,2
"6671",79,TRUE,"C57BL/6J",148445,"",NA,"M","+/+","1212",115,6626,"C57BL/6J","Body Weight","2014-10-08","fed",15369,"32300",NA,NA,"MCP230",32.3,65,2
"6672",93,TRUE,"C57BL/6J",148445,"",NA,"M","+/+","1212",115,6626,"C57BL/6J","Body Weight","2014-10-22","fed",16206,"35500",NA,NA,"MCP230",35.5,65,4
"6673",85,TRUE,"C57BL/6J",148445,"",NA,"M","+/+","1212",115,6626,"C57BL/6J","Body Weight","2014-10-14","fed",16653,"34460",NA,NA,"MCP230",34.46,65,3
"6674",107,TRUE,"C57BL/6J",148445,"",NA,"M","+/+","1212",115,6626,"C57BL/6J","Body Weight","2014-11-05","fed",17521,"39000",NA,NA,"MCP230",39,65,6
"6675",107,TRUE,"C57BL/6J",148445,"",NA,"M","+/+","1212",115,6626,"C57BL/6J","Total Fat Mass","2014-11-05","fed",17522,"15050",NA,NA,"MCP230",15.05,65,6
"6676",107,TRUE,"C57BL/6J",148445,"",NA,"M","+/+","1212",115,6626,"C57BL/6J","Lean Mass","2014-11-05","fed",17523,"22990",NA,NA,"MCP230",22.99,65,6
"6677",31,TRUE,"C57BL/6J",148445,"",NA,"M","+/+","1213",115,6627,"C57BL/6J","Body Weight","2014-08-21","fed",11324,"19100",NA,NA,"MCP230",19.1,65,-5
"6678",36,TRUE,"C57BL/6J",148445,"",NA,"M","+/+","1213",115,6627,"C57BL/6J","Body Weight","2014-08-26","fed",11505,"21200",NA,NA,"MCP230",21.2,65,-4
"6679",36,TRUE,"C57BL/6J",148445,"",NA,"M","+/+","1213",115,6627,"C57BL/6J","Total Fat Mass","2014-08-26","fed",11545,"2230",NA,NA,"MCP230",2.23,65,-4
"6680",36,TRUE,"C57BL/6J",148445,"",NA,"M","+/+","1213",115,6627,"C57BL/6J","Lean Mass","2014-08-26","fed",11586,"17840",NA,NA,"MCP230",17.84,65,-4
"6681",56,TRUE,"C57BL/6J",148445,"",NA,"M","+/+","1213",115,6627,"C57BL/6J","Total Fat Mass","2014-09-15","fed",12979,"2950",NA,NA,"MCP230",2.95,65,-1
"6682",56,TRUE,"C57BL/6J",148445,"",NA,"M","+/+","1213",115,6627,"C57BL/6J","Lean Mass","2014-09-15","fed",12980,"21130",NA,NA,"MCP230",21.13,65,-1
"6683",56,TRUE,"C57BL/6J",148445,"",NA,"M","+/+","1213",115,6627,"C57BL/6J","Body Weight","2014-09-15","fed",12981,"24880",NA,NA,"MCP230",24.88,65,-1
"6684",65,TRUE,"C57BL/6J",148445,"",NA,"M","+/+","1213",115,6627,"C57BL/6J","Body Weight","2014-09-24","fed",15173,"24200",NA,NA,"MCP230",24.2,65,0
"6685",72,TRUE,"C57BL/6J",148445,"",NA,"M","+/+","1213",115,6627,"C57BL/6J","Body Weight","2014-10-01","fed",15189,"28800",NA,NA,"MCP230",28.8,65,1
"6686",79,TRUE,"C57BL/6J",148445,"",NA,"M","+/+","1213",115,6627,"C57BL/6J","Total Fat Mass","2014-10-08","fed",15269,"9290",NA,NA,"MCP230",9.29,65,2
"6687",79,TRUE,"C57BL/6J",148445,"",NA,"M","+/+","1213",115,6627,"C57BL/6J","Lean Mass","2014-10-08","fed",15323,"22440",NA,NA,"MCP230",22.44,65,2
"6688",79,TRUE,"C57BL/6J",148445,"",NA,"M","+/+","1213",115,6627,"C57BL/6J","Body Weight","2014-10-08","fed",15367,"32400",NA,NA,"MCP230",32.4,65,2
"6689",93,TRUE,"C57BL/6J",148445,"",NA,"M","+/+","1213",115,6627,"C57BL/6J","Body Weight","2014-10-22","fed",16207,"35800",NA,NA,"MCP230",35.8,65,4
"6690",85,TRUE,"C57BL/6J",148445,"",NA,"M","+/+","1213",115,6627,"C57BL/6J","Body Weight","2014-10-14","fed",16655,"34320",NA,NA,"MCP230",34.32,65,3
"6691",107,TRUE,"C57BL/6J",148445,"",NA,"M","+/+","1213",115,6627,"C57BL/6J","Body Weight","2014-11-05","fed",17524,"40700",NA,NA,"MCP230",40.7,65,6
"6692",107,TRUE,"C57BL/6J",148445,"",NA,"M","+/+","1213",115,6627,"C57BL/6J","Total Fat Mass","2014-11-05","fed",17525,"15340",NA,NA,"MCP230",15.34,65,6
"6693",107,TRUE,"C57BL/6J",148445,"",NA,"M","+/+","1213",115,6627,"C57BL/6J","Lean Mass","2014-11-05","fed",17526,"24130",NA,NA,"MCP230",24.13,65,6
"6694",33,TRUE,"C57BL/6J",146307,"",NA,"M","+/+","1100",117,6628,"C57BL/6J","Body Weight","2014-08-21","fed",11325,"20130",NA,NA,"MCP230",20.13,67,-5
"6695",38,TRUE,"C57BL/6J",146307,"",NA,"M","+/+","1100",117,6628,"C57BL/6J","Body Weight","2014-08-26","fed",11506,"22000",NA,NA,"MCP230",22,67,-4
"6696",38,TRUE,"C57BL/6J",146307,"",NA,"M","+/+","1100",117,6628,"C57BL/6J","Total Fat Mass","2014-08-26","fed",11546,"2140",NA,NA,"MCP230",2.14,67,-4
"6697",38,TRUE,"C57BL/6J",146307,"",NA,"M","+/+","1100",117,6628,"C57BL/6J","Lean Mass","2014-08-26","fed",11587,"19080",NA,NA,"MCP230",19.08,67,-4
"6698",58,TRUE,"C57BL/6J",146307,"",NA,"M","+/+","1100",117,6628,"C57BL/6J","Total Fat Mass","2014-09-15","fed",12964,"2330",NA,NA,"MCP230",2.33,67,-1
"6699",58,TRUE,"C57BL/6J",146307,"",NA,"M","+/+","1100",117,6628,"C57BL/6J","Lean Mass","2014-09-15","fed",12965,"22440",NA,NA,"MCP230",22.44,67,-1
"6700",58,TRUE,"C57BL/6J",146307,"",NA,"M","+/+","1100",117,6628,"C57BL/6J","Body Weight","2014-09-15","fed",12966,"25630",NA,NA,"MCP230",25.63,67,-1
"6701",67,TRUE,"C57BL/6J",146307,"",NA,"M","+/+","1100",117,6628,"C57BL/6J","Body Weight","2014-09-24","fed",15174,"26300",NA,NA,"MCP230",26.3,67,0
"6702",74,TRUE,"C57BL/6J",146307,"",NA,"M","+/+","1100",117,6628,"C57BL/6J","Body Weight","2014-10-01","fed",15190,"30100",NA,NA,"MCP230",30.1,67,1
"6703",81,TRUE,"C57BL/6J",146307,"",NA,"M","+/+","1100",117,6628,"C57BL/6J","Total Fat Mass","2014-10-08","fed",15266,"8960",NA,NA,"MCP230",8.96,67,2
"6704",81,TRUE,"C57BL/6J",146307,"",NA,"M","+/+","1100",117,6628,"C57BL/6J","Lean Mass","2014-10-08","fed",15326,"24110",NA,NA,"MCP230",24.11,67,2
"6705",81,TRUE,"C57BL/6J",146307,"",NA,"M","+/+","1100",117,6628,"C57BL/6J","Body Weight","2014-10-08","fed",15364,"33900",NA,NA,"MCP230",33.9,67,2
"6706",95,TRUE,"C57BL/6J",146307,"",NA,"M","+/+","1100",117,6628,"C57BL/6J","Body Weight","2014-10-22","fed",16187,"37600",NA,NA,"MCP230",37.6,67,4
"6707",87,TRUE,"C57BL/6J",146307,"",NA,"M","+/+","1100",117,6628,"C57BL/6J","Body Weight","2014-10-14","fed",16656,"35770",NA,NA,"MCP230",35.77,67,3
"6708",109,TRUE,"C57BL/6J",146307,"",NA,"M","+/+","1100",117,6628,"C57BL/6J","Body Weight","2014-11-05","fed",17485,"41000",NA,NA,"MCP230",41,67,6
"6709",109,TRUE,"C57BL/6J",146307,"",NA,"M","+/+","1100",117,6628,"C57BL/6J","Total Fat Mass","2014-11-05","fed",17486,"15140",NA,NA,"MCP230",15.14,67,6
"6710",109,TRUE,"C57BL/6J",146307,"",NA,"M","+/+","1100",117,6628,"C57BL/6J","Lean Mass","2014-11-05","fed",17487,"24870",NA,NA,"MCP230",24.87,67,6
"6711",33,TRUE,"C57BL/6J",146307,"",NA,"M","+/+","1101",117,6629,"C57BL/6J","Body Weight","2014-08-21","fed",11326,"20410",NA,NA,"MCP230",20.41,67,-5
"6712",38,TRUE,"C57BL/6J",146307,"",NA,"M","+/+","1101",117,6629,"C57BL/6J","Body Weight","2014-08-26","fed",11507,"22000",NA,NA,"MCP230",22,67,-4
"6713",38,TRUE,"C57BL/6J",146307,"",NA,"M","+/+","1101",117,6629,"C57BL/6J","Total Fat Mass","2014-08-26","fed",11547,"2040",NA,NA,"MCP230",2.04,67,-4
"6714",38,TRUE,"C57BL/6J",146307,"",NA,"M","+/+","1101",117,6629,"C57BL/6J","Lean Mass","2014-08-26","fed",11588,"19550",NA,NA,"MCP230",19.55,67,-4
"6715",58,TRUE,"C57BL/6J",146307,"",NA,"M","+/+","1101",117,6629,"C57BL/6J","Total Fat Mass","2014-09-15","fed",12967,"2850",NA,NA,"MCP230",2.85,67,-1
"6716",58,TRUE,"C57BL/6J",146307,"",NA,"M","+/+","1101",117,6629,"C57BL/6J","Lean Mass","2014-09-15","fed",12968,"22160",NA,NA,"MCP230",22.16,67,-1
"6717",58,TRUE,"C57BL/6J",146307,"",NA,"M","+/+","1101",117,6629,"C57BL/6J","Body Weight","2014-09-15","fed",12969,"25640",NA,NA,"MCP230",25.64,67,-1
"6718",67,TRUE,"C57BL/6J",146307,"",NA,"M","+/+","1101",117,6629,"C57BL/6J","Body Weight","2014-09-24","fed",15175,"25200",NA,NA,"MCP230",25.2,67,0
"6719",74,TRUE,"C57BL/6J",146307,"",NA,"M","+/+","1101",117,6629,"C57BL/6J","Body Weight","2014-10-01","fed",15191,"30800",NA,NA,"MCP230",30.8,67,1
"6720",81,TRUE,"C57BL/6J",146307,"",NA,"M","+/+","1101",117,6629,"C57BL/6J","Total Fat Mass","2014-10-08","fed",15268,"9460",NA,NA,"MCP230",9.46,67,2
"6721",81,TRUE,"C57BL/6J",146307,"",NA,"M","+/+","1101",117,6629,"C57BL/6J","Lean Mass","2014-10-08","fed",15324,"22920",NA,NA,"MCP230",22.92,67,2
"6722",81,TRUE,"C57BL/6J",146307,"",NA,"M","+/+","1101",117,6629,"C57BL/6J","Body Weight","2014-10-08","fed",15366,"33300",NA,NA,"MCP230",33.3,67,2
"6723",95,TRUE,"C57BL/6J",146307,"",NA,"M","+/+","1101",117,6629,"C57BL/6J","Body Weight","2014-10-22","fed",16188,"39200",NA,NA,"MCP230",39.2,67,4
"6724",87,TRUE,"C57BL/6J",146307,"",NA,"M","+/+","1101",117,6629,"C57BL/6J","Body Weight","2014-10-14","fed",16658,"36950",NA,NA,"MCP230",36.95,67,3
"6725",109,TRUE,"C57BL/6J",146307,"",NA,"M","+/+","1101",117,6629,"C57BL/6J","Body Weight","2014-11-05","fed",17488,"42000",NA,NA,"MCP230",42,67,6
"6726",109,TRUE,"C57BL/6J",146307,"",NA,"M","+/+","1101",117,6629,"C57BL/6J","Total Fat Mass","2014-11-05","fed",17489,"16030",NA,NA,"MCP230",16.03,67,6
"6727",109,TRUE,"C57BL/6J",146307,"",NA,"M","+/+","1101",117,6629,"C57BL/6J","Lean Mass","2014-11-05","fed",17490,"24890",NA,NA,"MCP230",24.89,67,6
"6728",33,TRUE,"C57BL/6J",146307,"",NA,"M","+/+","1102",117,6630,"C57BL/6J","Body Weight","2014-08-21","fed",11327,"22100",NA,NA,"MCP230",22.1,67,-5
"6729",38,TRUE,"C57BL/6J",146307,"",NA,"M","+/+","1102",117,6630,"C57BL/6J","Body Weight","2014-08-26","fed",11508,"23300",NA,NA,"MCP230",23.3,67,-4
"6730",38,TRUE,"C57BL/6J",146307,"",NA,"M","+/+","1102",117,6630,"C57BL/6J","Total Fat Mass","2014-08-26","fed",11548,"2080",NA,NA,"MCP230",2.08,67,-4
"6731",38,TRUE,"C57BL/6J",146307,"",NA,"M","+/+","1102",117,6630,"C57BL/6J","Lean Mass","2014-08-26","fed",11589,"20100",NA,NA,"MCP230",20.1,67,-4
"6732",58,TRUE,"C57BL/6J",146307,"",NA,"M","+/+","1102",117,6630,"C57BL/6J","Total Fat Mass","2014-09-15","fed",12970,"2200",NA,NA,"MCP230",2.2,67,-1
"6733",58,TRUE,"C57BL/6J",146307,"",NA,"M","+/+","1102",117,6630,"C57BL/6J","Lean Mass","2014-09-15","fed",12971,"23000",NA,NA,"MCP230",23,67,-1
"6734",58,TRUE,"C57BL/6J",146307,"",NA,"M","+/+","1102",117,6630,"C57BL/6J","Body Weight","2014-09-15","fed",12972,"25940",NA,NA,"MCP230",25.94,67,-1
"6735",67,TRUE,"C57BL/6J",146307,"",NA,"M","+/+","1102",117,6630,"C57BL/6J","Body Weight","2014-09-24","fed",15176,"26100",NA,NA,"MCP230",26.1,67,0
"6736",74,TRUE,"C57BL/6J",146307,"",NA,"M","+/+","1102",117,6630,"C57BL/6J","Body Weight","2014-10-01","fed",15192,"31700",NA,NA,"MCP230",31.7,67,1
"6737",81,TRUE,"C57BL/6J",146307,"",NA,"M","+/+","1102",117,6630,"C57BL/6J","Total Fat Mass","2014-10-08","fed",15267,"9730",NA,NA,"MCP230",9.73,67,2
"6738",81,TRUE,"C57BL/6J",146307,"",NA,"M","+/+","1102",117,6630,"C57BL/6J","Lean Mass","2014-10-08","fed",15325,"24180",NA,NA,"MCP230",24.18,67,2
"6739",81,TRUE,"C57BL/6J",146307,"",NA,"M","+/+","1102",117,6630,"C57BL/6J","Body Weight","2014-10-08","fed",15365,"35300",NA,NA,"MCP230",35.3,67,2
"6740",95,TRUE,"C57BL/6J",146307,"",NA,"M","+/+","1102",117,6630,"C57BL/6J","Body Weight","2014-10-22","fed",16189,"39600",NA,NA,"MCP230",39.6,67,4
"6741",87,TRUE,"C57BL/6J",146307,"",NA,"M","+/+","1102",117,6630,"C57BL/6J","Body Weight","2014-10-14","fed",16660,"37850",NA,NA,"MCP230",37.85,67,3
"6742",109,TRUE,"C57BL/6J",146307,"",NA,"M","+/+","1102",117,6630,"C57BL/6J","Body Weight","2014-11-05","fed",17491,"42500",NA,NA,"MCP230",42.5,67,6
"6743",109,TRUE,"C57BL/6J",146307,"",NA,"M","+/+","1102",117,6630,"C57BL/6J","Total Fat Mass","2014-11-05","fed",17492,"16100",NA,NA,"MCP230",16.1,67,6
"6744",109,TRUE,"C57BL/6J",146307,"",NA,"M","+/+","1102",117,6630,"C57BL/6J","Lean Mass","2014-11-05","fed",17493,"25410",NA,NA,"MCP230",25.41,67,6
"6745",36,TRUE,"C57BL/6J",150311,"",NA,"M","+/+","1106",120,6631,"C57BL/6J","Body Weight","2014-08-21","fed",11328,"17650",NA,NA,"MCP230",17.65,70,-5
"6746",41,TRUE,"C57BL/6J",150311,"",NA,"M","+/+","1106",120,6631,"C57BL/6J","Body Weight","2014-08-26","fed",11509,"18200",NA,NA,"MCP230",18.2,70,-4
"6747",41,TRUE,"C57BL/6J",150311,"",NA,"M","+/+","1106",120,6631,"C57BL/6J","Total Fat Mass","2014-08-26","fed",11549,"1650",NA,NA,"MCP230",1.65,70,-4
"6748",41,TRUE,"C57BL/6J",150311,"",NA,"M","+/+","1106",120,6631,"C57BL/6J","Lean Mass","2014-08-26","fed",11590,"16160",NA,NA,"MCP230",16.16,70,-4
"6749",61,TRUE,"C57BL/6J",150311,"",NA,"M","+/+","1106",120,6631,"C57BL/6J","Total Fat Mass","2014-09-15","fed",12982,"2390",NA,NA,"MCP230",2.39,70,-1
"6750",61,TRUE,"C57BL/6J",150311,"",NA,"M","+/+","1106",120,6631,"C57BL/6J","Lean Mass","2014-09-15","fed",12983,"18870",NA,NA,"MCP230",18.87,70,-1
"6751",61,TRUE,"C57BL/6J",150311,"",NA,"M","+/+","1106",120,6631,"C57BL/6J","Body Weight","2014-09-15","fed",12984,"21910",NA,NA,"MCP230",21.91,70,-1
"6752",70,TRUE,"C57BL/6J",150311,"",NA,"M","+/+","1106",120,6631,"C57BL/6J","Body Weight","2014-09-24","fed",15177,"21500",NA,NA,"MCP230",21.5,70,0
"6753",77,TRUE,"C57BL/6J",150311,"",NA,"M","+/+","1106",120,6631,"C57BL/6J","Body Weight","2014-10-01","fed",15193,"24400",NA,NA,"MCP230",24.4,70,1
"6754",84,TRUE,"C57BL/6J",150311,"",NA,"M","+/+","1106",120,6631,"C57BL/6J","Total Fat Mass","2014-10-08","fed",15273,"6510",NA,NA,"MCP230",6.51,70,2
"6755",84,TRUE,"C57BL/6J",150311,"",NA,"M","+/+","1106",120,6631,"C57BL/6J","Lean Mass","2014-10-08","fed",15319,"19600",NA,NA,"MCP230",19.6,70,2
"6756",84,TRUE,"C57BL/6J",150311,"",NA,"M","+/+","1106",120,6631,"C57BL/6J","Body Weight","2014-10-08","fed",15371,"26700",NA,NA,"MCP230",26.7,70,2
"6757",98,TRUE,"C57BL/6J",150311,"",NA,"M","+/+","1106",120,6631,"C57BL/6J","Body Weight","2014-10-22","fed",16212,"28400",NA,NA,"MCP230",28.4,70,4
"6758",90,TRUE,"C57BL/6J",150311,"",NA,"M","+/+","1106",120,6631,"C57BL/6J","Body Weight","2014-10-14","fed",16661,"28110",NA,NA,"MCP230",28.11,70,3
"6759",112,TRUE,"C57BL/6J",150311,"",NA,"M","+/+","1106",120,6631,"C57BL/6J","Body Weight","2014-11-05","fed",17458,"31100",NA,NA,"MCP230",31.1,70,6
"6760",112,TRUE,"C57BL/6J",150311,"",NA,"M","+/+","1106",120,6631,"C57BL/6J","Total Fat Mass","2014-11-05","fed",17459,"9760",NA,NA,"MCP230",9.76,70,6
"6761",112,TRUE,"C57BL/6J",150311,"",NA,"M","+/+","1106",120,6631,"C57BL/6J","Lean Mass","2014-11-05","fed",17460,"20530",NA,NA,"MCP230",20.53,70,6
"6762",36,TRUE,"C57BL/6J",150311,"",NA,"M","+/+","1107",120,6632,"C57BL/6J","Body Weight","2014-08-21","fed",11329,"19350",NA,NA,"MCP230",19.35,70,-5
"6763",41,TRUE,"C57BL/6J",150311,"",NA,"M","+/+","1107",120,6632,"C57BL/6J","Body Weight","2014-08-26","fed",11510,"20400",NA,NA,"MCP230",20.4,70,-4
"6764",41,TRUE,"C57BL/6J",150311,"",NA,"M","+/+","1107",120,6632,"C57BL/6J","Total Fat Mass","2014-08-26","fed",11550,"1950",NA,NA,"MCP230",1.95,70,-4
"6765",41,TRUE,"C57BL/6J",150311,"",NA,"M","+/+","1107",120,6632,"C57BL/6J","Lean Mass","2014-08-26","fed",11591,"17780",NA,NA,"MCP230",17.78,70,-4
"6766",61,TRUE,"C57BL/6J",150311,"",NA,"M","+/+","1107",120,6632,"C57BL/6J","Total Fat Mass","2014-09-15","fed",12985,"2400",NA,NA,"MCP230",2.4,70,-1
"6767",61,TRUE,"C57BL/6J",150311,"",NA,"M","+/+","1107",120,6632,"C57BL/6J","Lean Mass","2014-09-15","fed",12986,"19950",NA,NA,"MCP230",19.95,70,-1
"6768",61,TRUE,"C57BL/6J",150311,"",NA,"M","+/+","1107",120,6632,"C57BL/6J","Body Weight","2014-09-15","fed",12987,"23000",NA,NA,"MCP230",23,70,-1
"6769",70,TRUE,"C57BL/6J",150311,"",NA,"M","+/+","1107",120,6632,"C57BL/6J","Body Weight","2014-09-24","fed",15178,"23400",NA,NA,"MCP230",23.4,70,0
"6770",77,TRUE,"C57BL/6J",150311,"",NA,"M","+/+","1107",120,6632,"C57BL/6J","Body Weight","2014-10-01","fed",15194,"25300",NA,NA,"MCP230",25.3,70,1
"6771",84,TRUE,"C57BL/6J",150311,"",NA,"M","+/+","1107",120,6632,"C57BL/6J","Total Fat Mass","2014-10-08","fed",15274,"5810",NA,NA,"MCP230",5.81,70,2
"6772",84,TRUE,"C57BL/6J",150311,"",NA,"M","+/+","1107",120,6632,"C57BL/6J","Lean Mass","2014-10-08","fed",15318,"20680",NA,NA,"MCP230",20.68,70,2
"6773",84,TRUE,"C57BL/6J",150311,"",NA,"M","+/+","1107",120,6632,"C57BL/6J","Body Weight","2014-10-08","fed",15372,"27300",NA,NA,"MCP230",27.3,70,2
"6774",98,TRUE,"C57BL/6J",150311,"",NA,"M","+/+","1107",120,6632,"C57BL/6J","Body Weight","2014-10-22","fed",16213,"28300",NA,NA,"MCP230",28.3,70,4
"6775",90,TRUE,"C57BL/6J",150311,"",NA,"M","+/+","1107",120,6632,"C57BL/6J","Body Weight","2014-10-14","fed",16663,"28210",NA,NA,"MCP230",28.21,70,3
"6776",112,TRUE,"C57BL/6J",150311,"",NA,"M","+/+","1107",120,6632,"C57BL/6J","Body Weight","2014-11-05","fed",17461,"31100",NA,NA,"MCP230",31.1,70,6
"6777",112,TRUE,"C57BL/6J",150311,"",NA,"M","+/+","1107",120,6632,"C57BL/6J","Total Fat Mass","2014-11-05","fed",17462,"8840",NA,NA,"MCP230",8.84,70,6
"6778",112,TRUE,"C57BL/6J",150311,"",NA,"M","+/+","1107",120,6632,"C57BL/6J","Lean Mass","2014-11-05","fed",17463,"21230",NA,NA,"MCP230",21.23,70,6
"6779",36,TRUE,"C57BL/6J",150311,"",NA,"M","+/+","1108",120,6633,"C57BL/6J","Body Weight","2014-08-21","fed",11330,"19030",NA,NA,"MCP230",19.03,70,-5
"6780",41,TRUE,"C57BL/6J",150311,"",NA,"M","+/+","1108",120,6633,"C57BL/6J","Body Weight","2014-08-26","fed",11511,"20500",NA,NA,"MCP230",20.5,70,-4
"6781",41,TRUE,"C57BL/6J",150311,"",NA,"M","+/+","1108",120,6633,"C57BL/6J","Total Fat Mass","2014-08-26","fed",11551,"1830",NA,NA,"MCP230",1.83,70,-4
"6782",41,TRUE,"C57BL/6J",150311,"",NA,"M","+/+","1108",120,6633,"C57BL/6J","Lean Mass","2014-08-26","fed",11592,"17850",NA,NA,"MCP230",17.85,70,-4
"6783",61,TRUE,"C57BL/6J",150311,"",NA,"M","+/+","1108",120,6633,"C57BL/6J","Total Fat Mass","2014-09-15","fed",12988,"2910",NA,NA,"MCP230",2.91,70,-1
"6784",61,TRUE,"C57BL/6J",150311,"",NA,"M","+/+","1108",120,6633,"C57BL/6J","Lean Mass","2014-09-15","fed",12989,"20660",NA,NA,"MCP230",20.66,70,-1
