Subject,Interval,Date/Time,Light/Dark,Volume O2,O2 In,O2 Out,Delta O2,Accumulated O2,Volume CO2,CO2 In,CO2 Out,Delta CO2,Accumulated CO2,RER,Heat,Flow,Feed Weight 1,Feed Acc. 1,X Total,X Ambulatory,Y Total,Y Ambulatory,Wheel,Wheel Accumulated,
1208,6,9/19/2014 5:27:06 PM,Light,5246.629,20.86589,20.46947,0.396427,0.1718147,4725.813,0.04240628,0.4070508,0.3646445,0.1505162,0.9007332,0.5942761,0.4968254,0,0.09243266,3090,1857,2120,1099,0,0,
1208,7,9/19/2014 5:44:06 PM,Light,3990.605,20.86589,20.56811,0.2977801,0.2018926,3393.515,0.04151351,0.3029197,0.2614062,0.1769504,0.8503758,0.4463143,0.4976707,0,0.09243266,233,44,540,198,0,0,
1208,8,9/19/2014 6:01:06 PM,Light,5430.081,20.86589,20.4596,0.4062945,0.2326114,4688.742,0.04135232,0.4024878,0.3611354,0.2033058,0.8634755,0.6093227,0.4977271,0,0.09243266,4361,3005,2846,1806,0,0,
1208,9,9/19/2014 6:18:06 PM,Light,5564.525,20.86589,20.44648,0.4194181,0.2684376,5034.42,0.04098034,0.4281547,0.3871744,0.2349926,0.9047349,0.6309146,0.4984691,0.07526653,0.1676992,4692,3345,3282,2021,0,0,
1208,10,9/19/2014 6:35:06 PM,Light,5191.709,20.86589,20.47272,0.3931772,0.303479,4689.695,0.04079434,0.4032813,0.362487,0.2666715,0.9033048,0.5884337,0.4959613,0,0.1676992,2743,1699,1433,792,0,0,
1208,11,9/19/2014 6:52:06 PM,Light,5190.005,20.86589,20.4677,0.3981931,0.3373061,4932.449,0.04067035,0.4230709,0.3824006,0.2980275,0.9503745,0.5951629,0.4944585,0,0.1676992,4475,3055,2964,1837,0,0,
1208,12,9/19/2014 7:09:06 PM,Dark,5268.722,20.86589,20.46422,0.4016705,0.3713854,4986.079,0.04042236,0.4248564,0.3844341,0.3303462,0.9463546,0.6035896,0.4971917,0.04218037,0.2098796,4078,2690,3006,1962,0,0,
1208,13,9/19/2014 7:26:06 PM,Dark,5415.152,20.86589,20.46014,0.405756,0.4061993,5122.346,0.04037276,0.4285763,0.3882035,0.363285,0.9459284,0.6202993,0.5058201,0.04287721,0.2527568,5073,3604,3516,2305,0,0,
1208,14,9/19/2014 7:43:06 PM,Dark,5444.227,20.86589,20.45121,0.4146846,0.4415833,5127.943,0.04067035,0.4360656,0.3953952,0.396684,0.9419048,0.6230091,0.4971635,0.0151113,0.2678681,5251,3772,3259,2145,0,0,
1208,15,9/19/2014 8:00:06 PM,Dark,5579.359,20.86589,20.44194,0.4239502,0.477504,5266.593,0.04060835,0.4455388,0.4049305,0.4305551,0.9439424,0.638795,0.4985818,0.1152954,0.3831635,4396,3080,2979,1925,0,0,
1208,16,9/19/2014 8:17:06 PM,Dark,5398.669,20.86589,20.45397,0.4119273,0.5132712,5012.841,0.04054635,0.4288367,0.3882903,0.4640449,0.9285327,0.6157501,0.4949,0.1329854,0.5161489,4573,3282,3324,2168,0,0,
1208,17,9/19/2014 8:34:06 PM,Dark,5308.268,20.86589,20.46083,0.4050608,0.5481565,4879.538,0.04042236,0.4191651,0.3787427,0.4962754,0.9192336,0.6040405,0.4938856,-0.0943909,0.421758,4409,3227,3369,2250,0,0,
1208,18,9/19/2014 8:51:06 PM,Dark,5486.533,20.86589,20.44898,0.416912,0.5833324,5172.56,0.04048436,0.4382975,0.3978131,0.5290331,0.9427738,0.6279855,0.4984409,-0.02372742,0.3980306,4665,3170,3252,2024,0,0,
1208,19,9/19/2014 9:08:06 PM,Dark,5761.253,20.86589,20.43464,0.4312532,0.6199858,5147.954,0.04067035,0.4347885,0.3941181,0.5626604,0.8935475,0.6513935,0.5007326,-0.1513825,0.2466481,4740,3406,3457,2278,0,0,
1208,20,9/19/2014 9:25:06 PM,Dark,5337.911,20.86589,20.46373,0.4021617,0.6561438,4905.101,0.04081915,0.4167472,0.375928,0.5954127,0.9189177,0.6073659,0.5001905,0.2179871,0.4646352,4515,2873,2926,1872,0,0,
1208,21,9/19/2014 9:42:06 PM,Dark,5550.495,20.86589,20.44197,0.4239216,0.6916253,5115.851,0.04091834,0.4381487,0.3972303,0.6280677,0.9216926,0.6319909,0.4937045,-0.0355072,0.429128,4774,3390,3119,1990,0,0,
1208,22,9/19/2014 9:59:06 PM,Dark,5751.422,20.86589,20.43233,0.4335628,0.7284539,5183.147,0.04096793,0.4399342,0.3989663,0.6616263,0.9011939,0.6515282,0.4980276,0.04125977,0.4703878,3496,2415,2258,1333,0,0,
1208,23,9/19/2014 10:16:06 PM,Dark,5954.37,20.86589,20.42169,0.4442002,0.7665985,5380.461,0.04126553,0.4509078,0.4096423,0.6960493,0.9036156,0.6749269,0.5035127,0.0941467,0.5645345,3892,2734,2665,1752,0,0,
1208,24,9/19/2014 10:33:06 PM,Dark,5885.977,20.86589,20.4188,0.4470943,0.8051772,5244.083,0.04129032,0.4489239,0.4076335,0.7306654,0.8909453,0.6650614,0.4931718,0,0.5645345,3049,2114,2291,1513,0,0,
1208,25,9/19/2014 10:50:06 PM,Dark,6002.708,20.86589,20.41449,0.4514062,0.8439163,5300.973,0.04135232,0.4499778,0.4086255,0.7650256,0.883097,0.676916,0.4973138,0,0.5645345,3692,2606,2396,1516,0,0,
1208,26,9/19/2014 11:07:06 PM,Dark,6060.49,20.86589,20.41109,0.4548002,0.8832231,5435.224,0.04166231,0.4585335,0.4168712,0.8000099,0.8968292,0.6857902,0.4998193,0.1625977,0.7271321,3914,2687,2582,1668,0,0,
1208,27,9/19/2014 11:24:06 PM,Dark,5638.476,20.86589,20.44157,0.4243208,0.9213355,4966.911,0.0419103,0.4252408,0.3833306,0.833896,0.8808961,0.6354904,0.4967228,0.1245219,0.8516541,3829,2625,2548,1620,0,0,
1208,28,9/19/2014 11:41:06 PM,Dark,5631.616,20.86589,20.44188,0.4240136,0.9580571,4944.918,0.0419103,0.4239637,0.3820534,0.8661917,0.8780637,0.6342654,0.4961773,-0.03711957,0.8145345,5177,3836,3550,2377,0,0,
1208,29,9/19/2014 11:58:06 PM,Dark,5565.312,20.86589,20.44591,0.4199865,0.9945394,4938.216,0.04209629,0.4237529,0.3816566,0.8983942,0.8873208,0.6282576,0.4960177,0.09062189,0.9051564,3116,2164,2256,1432,0,0,
1208,30,9/20/2014 12:15:06 AM,Dark,5447.146,20.86589,20.46227,0.4036193,1.03042,4785.143,0.0418483,0.405662,0.3638137,0.9300737,0.8784679,0.6135517,0.5042171,0.02456665,0.929723,3861,2579,3325,2205,0,0,
1208,31,9/20/2014 12:32:06 AM,Dark,5449.416,20.86589,20.4558,0.4100916,1.065924,4818.956,0.04215829,0.4137961,0.3716378,0.9613676,0.884307,0.6147089,0.4970884,0.006932557,0.9366556,4439,3224,3278,2177,0,0,
1208,32,9/20/2014 12:49:06 AM,Dark,5225.987,20.86589,20.47125,0.3946485,1.100705,4859.47,0.04240628,0.4148377,0.3724314,0.9929038,0.9298666,0.5962521,0.5001879,0.1423289,1.078984,3728,2614,2832,1776,0,0,
1208,33,9/20/2014 1:06:06 AM,Dark,5409.978,20.86589,20.464,0.4018981,1.135363,4648.119,0.04205909,0.397838,0.3557789,1.023879,0.8591753,0.6064076,0.5008453,-0.02633667,1.052648,3416,2345,2427,1533,0,0,
1208,34,9/20/2014 1:23:06 AM,Dark,5152.443,20.86589,20.48399,0.3819042,1.169775,4431.705,0.04178631,0.3801686,0.3383823,1.053461,0.8601172,0.5776779,0.5020757,0.1900127,1.242661,3947,2759,2665,1605,0,0,
1208,35,9/20/2014 1:40:06 AM,Dark,4905.051,20.86589,20.49709,0.3688006,1.202542,4247.721,0.04160031,0.370187,0.3285867,1.081738,0.865989,0.5507572,0.4955762,0.04606116,1.288722,3075,2085,2414,1433,0,0,
1208,36,9/20/2014 1:57:06 AM,Dark,4959.813,20.86589,20.49295,0.3729483,1.234686,4261.107,0.04178631,0.371923,0.3301367,1.109463,0.8591266,0.5559415,0.4948061,0,1.288722,3232,2116,2365,1476,0,0,
1208,37,9/20/2014 2:14:06 AM,Dark,4668.04,20.86589,20.51716,0.3487322,1.266052,4106.544,0.04172431,0.3564236,0.3146993,1.136725,0.8797148,0.5259602,0.5002442,-0.06522632,1.223495,3410,2365,2509,1528,0,0,
1208,38,9/20/2014 2:31:06 AM,Dark,3754.88,20.86589,20.58297,0.2829278,1.293482,3253.716,0.04156312,0.2937689,0.2522058,1.160694,0.8665297,0.4216693,0.4945712,0,1.223495,1462,818,989,537,0,0,
1208,39,9/20/2014 2:48:06 AM,Dark,3977.917,20.86589,20.56888,0.297014,1.318681,3402.532,0.04166231,0.3036389,0.2619766,1.182384,0.8553554,0.4454564,0.4979055,0,1.223495,2707,1994,1571,1016,0,0,
1208,40,9/20/2014 3:05:06 AM,Dark,3514.692,20.86589,20.60881,0.2570873,1.343087,2759.955,0.04126553,0.2526398,0.2113742,1.202454,0.7852622,0.3866028,0.5005823,0,1.223495,48,1,5,2,0,0,
1208,41,9/20/2014 3:22:06 AM,Dark,3093.209,20.86589,20.63817,0.2277198,1.364611,2460.171,0.0418483,0.2310647,0.1892164,1.219458,0.795346,0.341125,0.4984597,-0.2314962,0.9919992,9,2,7,2,0,0,
1208,42,9/20/2014 3:39:06 AM,Dark,3187.797,20.86589,20.63144,0.2344507,1.385079,2535.201,0.04178631,0.2365824,0.1947961,1.235736,0.795283,0.3515507,0.4989481,0,0.9919992,141,75,112,60,0,0,
1208,43,9/20/2014 3:56:06 AM,Dark,3221.823,20.86589,20.62998,0.2359096,1.405964,2468.133,0.0419723,0.2319946,0.1900223,1.252037,0.766067,0.3526359,0.4979619,0,0.9919992,4,0,26,3,0,0,
1208,44,9/20/2014 4:13:06 AM,Dark,2954.124,20.86589,20.65304,0.21285,1.426083,2246.937,0.04209629,0.2125274,0.1704311,1.267397,0.7606102,0.3228788,0.5054476,0,0.9919992,11,0,6,2,0,0,
1208,45,9/20/2014 4:30:06 AM,Dark,4299.689,20.86589,20.54273,0.3231604,1.44974,3712.348,0.0419103,0.3291323,0.287222,1.286838,0.8633992,0.4824693,0.4954917,0.0450744,1.037074,1467,673,692,369,0,0,
1208,46,9/20/2014 4:47:06 AM,Dark,5308.758,20.86589,20.47179,0.3941075,1.481063,4329.428,0.0419599,0.3762628,0.3343029,1.31305,0.8155256,0.5884956,0.4964873,0.09627795,1.133352,3107,2000,2507,1587,0,0,
1208,47,9/20/2014 5:04:06 AM,Dark,5581.929,20.86589,20.46018,0.40571,1.516553,4269.042,0.0419723,0.3683147,0.3263424,1.341066,0.764797,0.610754,0.5015215,-0.06123853,1.072113,3183,2189,2252,1405,0,0,
1208,48,9/20/2014 5:21:06 AM,Dark,4100.988,20.86589,20.5683,0.2975985,1.54808,3269.126,0.04215829,0.2899003,0.247742,1.365612,0.7971559,0.4524752,0.505889,0,1.072113,1404,837,895,534,0,0,
1208,49,9/20/2014 5:38:06 AM,Dark,4870.002,20.86589,20.50525,0.3606493,1.577322,4012.76,0.0417615,0.3502859,0.3085244,1.389351,0.8239751,0.5410239,0.4986193,0.191452,1.263565,3476,2499,2136,1312,0,0,
1208,50,9/20/2014 5:55:06 AM,Dark,4974.425,20.86589,20.49918,0.3667112,1.609401,4084.961,0.04222029,0.3550597,0.3128394,1.415737,0.8211926,0.5522324,0.500591,0.2383627,1.501928,3750,2711,2270,1460,0,0,
1208,51,9/20/2014 6:12:06 AM,Dark,5577.71,20.86589,20.4628,0.4030895,1.643793,4238.193,0.04230709,0.3647933,0.3224862,1.442859,0.7598447,0.6095096,0.5038535,0.08214319,1.584071,3739,2535,2398,1448,0,0,
1208,52,9/20/2014 6:29:06 AM,Dark,5222.969,20.86589,20.48724,0.378652,1.678979,4075.21,0.0420343,0.3517118,0.3096775,1.469944,0.7802477,0.5737646,0.5045083,0.04188538,1.625956,2356,1443,1684,953,0,0,
1208,53,9/20/2014 6:46:06 AM,Dark,5294.555,20.86589,20.48041,0.3854849,1.71325,4331.146,0.0418111,0.3696291,0.327818,1.497339,0.8180378,0.5872981,0.5065089,0,1.625956,3060,2074,2088,1295,0,0,
1208,54,9/20/2014 7:03:06 AM,Light,4992.139,20.86589,20.4993,0.3665943,1.746762,4091.983,0.04121593,0.3534849,0.312269,1.524781,0.8196854,0.5539857,0.5023668,-0.005427003,1.620529,3032,2106,2158,1394,0,0,
1208,55,9/20/2014 7:20:06 AM,Light,4367.198,20.86589,20.55023,0.3156621,1.777248,3362.127,0.04104234,0.296348,0.2553057,1.549057,0.7698591,0.478469,0.5048746,0,1.620529,1887,1023,1530,798,0,0,
1208,56,9/20/2014 7:37:06 AM,Light,5055.561,20.86589,20.50043,0.3654687,1.807962,3833.504,0.04091834,0.3328025,0.2918842,1.57251,0.7582747,0.5522263,0.5035221,0.2975566,1.918086,1387,887,1012,568,0,0,
1208,57,9/20/2014 7:54:06 AM,Light,5023.467,20.86589,20.50361,0.3622811,1.840802,4004.939,0.04073235,0.3423502,0.3016178,1.598053,0.797246,0.5542681,0.5090501,0.1558534,2.073939,2637,1815,2048,1333,0,0,
1208,58,9/20/2014 8:11:06 AM,Light,3898.193,20.86589,20.58594,0.2799553,1.869854,3069.4,0.04122833,0.271921,0.2306927,1.621089,0.7873904,0.4290214,0.5100874,0,2.073939,955,456,847,339,0,0,
1208,59,9/20/2014 8:28:06 AM,Light,3635.384,20.86589,20.60157,0.2643195,1.894397,2958.312,0.04129032,0.2651013,0.223811,1.640727,0.8137552,0.4028135,0.5067343,0,2.073939,256,42,76,22,0,0,
1208,60,9/20/2014 8:45:06 AM,Light,3771.76,20.86589,20.59516,0.2707345,1.918534,2812.472,0.04101754,0.2542393,0.2132218,1.659528,0.7456656,0.4106473,0.5057011,0,2.073939,31,11,163,2,0,0,
1208,61,9/20/2014 9:02:06 AM,Light,3608.054,20.86589,20.60812,0.2577714,1.942577,2673.212,0.04079434,0.2427202,0.2019259,1.6774,0.7409013,0.3923369,0.5075514,0,2.073939,98,27,231,25,0,0,
1208,62,9/20/2014 9:19:06 AM,Light,3379.92,20.86589,20.62219,0.2437063,1.965343,2583.884,0.04047196,0.2364337,0.1959617,1.694528,0.7644809,0.369788,0.5055133,0,2.073939,475,48,53,16,0,0,
1208,63,9/20/2014 9:36:06 AM,Light,5584.156,20.86589,20.46358,0.4023172,1.994586,4332.154,0.04029837,0.3677692,0.3274708,1.717091,0.7757939,0.6127377,0.5071757,0.04408789,2.118027,3151,2249,1941,1108,0,0,
1208,64,9/20/2014 9:53:06 AM,Light,4941.863,20.86589,20.50365,0.3622425,2.028873,4046.641,0.04037277,0.3486739,0.3083012,1.744387,0.8188493,0.5482894,0.5031934,0.1610005,2.279028,3144,2076,2180,1407,0,0,
1208,65,9/20/2014 10:10:06 AM,Light,4581.786,20.86589,20.53036,0.335539,2.059898,3716.159,0.04047196,0.3238129,0.283341,1.769675,0.8110723,0.5073299,0.5028083,-0.06100464,2.218023,2078,1307,1442,773,0,0,
1208,66,9/20/2014 10:27:06 AM,Light,3768.463,20.86589,20.59281,0.2730826,2.087093,2897.74,0.03998838,0.2606375,0.2206491,1.791213,0.768945,0.4127741,0.5034845,0,2.218023,108,16,81,20,0,0,
1208,67,9/20/2014 10:44:06 AM,Light,3434.509,20.86589,20.61603,0.2498614,2.110557,2661.338,0.04029837,0.2434766,0.2031782,1.809322,0.7748818,0.3767727,0.5021696,0,2.218023,391,3,17,2,0,0,
1208,68,9/20/2014 11:01:06 AM,Light,3240.487,20.86589,20.6299,0.2359929,2.132304,2539.082,0.04054635,0.2342265,0.1936802,1.826265,0.7835495,0.3562839,0.5025934,0,2.218023,71,0,16,1,0,0,
1208,69,9/20/2014 11:18:06 AM,Light,3803.715,20.86589,20.59204,0.27385,2.155265,2811.797,0.04007517,0.2541897,0.2141146,1.843704,0.739224,0.4134321,0.5034725,0,2.218023,20,4,28,3,0,0,
1208,70,9/20/2014 11:35:06 AM,Light,3667.74,20.86589,20.60187,0.2640235,2.179607,2758.33,0.03972799,0.2491473,0.2094193,1.861853,0.7520517,0.3999858,0.504967,0,2.218023,25,4,44,3,0,0,
1208,71,9/20/2014 11:52:06 AM,Light,3773.274,20.86589,20.59366,0.2722307,2.203855,2742.41,0.03962879,0.2494779,0.2098491,1.879776,0.7267985,0.4087948,0.5010331,0,2.218023,286,5,50,16,0,0,
1208,72,9/20/2014 12:09:06 PM,Light,3668.991,20.86589,20.60167,0.2642287,2.228102,2641.379,0.03933121,0.2413934,0.2020622,1.897316,0.7199197,0.3967817,0.501174,0,2.218023,3,0,25,5,0,0,
1208,73,9/20/2014 12:26:06 PM,Light,5243.782,20.86589,20.48797,0.3779269,2.257168,3830.741,0.03933121,0.3319098,0.2925786,1.918424,0.7305301,0.5686635,0.5019724,0.1378326,2.355856,2258,1623,1382,821,0,0,
1208,74,9/20/2014 12:43:06 PM,Light,4785.546,20.86589,20.5154,0.350497,2.28984,3773.404,0.03918241,0.3283387,0.2891563,1.9432,0.7885002,0.5268309,0.5002912,0.1064811,2.462337,2358,1362,1418,821,0,0,
1208,75,9/20/2014 1:00:06 PM,Light,3931.769,20.86589,20.58089,0.2850023,2.31823,2992.49,0.03913281,0.2674572,0.2283244,1.965232,0.7611051,0.4297883,0.5024702,0,2.462337,265,52,82,13,0,0,
1208,76,9/20/2014 1:17:06 PM,Light,3867.114,20.86589,20.58943,0.2764667,2.343641,2849.569,0.0394304,0.2550164,0.2155859,1.984266,0.7368722,0.4200653,0.5067531,0,2.462337,37,6,23,2,0,0,
1208,77,9/20/2014 1:34:06 PM,Light,3488.285,20.86589,20.61346,0.2524334,2.367601,2678.513,0.03918241,0.2429062,0.2037238,2.002275,0.7678596,0.3819779,0.5040575,0,2.462337,652,15,31,6,0,0,
1208,78,9/20/2014 1:51:06 PM,Light,3432.518,20.86589,20.61481,0.2510865,2.39015,2789.034,0.03893442,0.2512758,0.2123414,2.020092,0.812533,0.3802164,0.5035409,0,2.462337,55,8,24,4,0,0,
1208,79,9/20/2014 2:08:06 PM,Light,3669.775,20.86589,20.60162,0.2642784,2.413296,2743.298,0.03837644,0.2469484,0.208572,2.038118,0.7475387,0.3997385,0.5042547,0,2.462337,68,18,26,4,0,0,
1208,80,9/20/2014 2:25:06 PM,Light,4988.819,20.86589,20.50425,0.3616418,2.441529,3890.613,0.03825245,0.3338937,0.2956413,2.059752,0.7798665,0.5479883,0.5045177,-0.05180359,2.410533,2136,1380,1318,782,0,0,
1208,81,9/20/2014 2:42:06 PM,Light,4671.401,20.86589,20.5287,0.3371968,2.473001,3614.759,0.03819045,0.3120706,0.2738801,2.084202,0.7738062,0.5123199,0.5059923,-0.09433508,2.316198,2222,1277,1399,634,0,0,
1208,82,9/20/2014 2:59:06 PM,Light,3735.845,20.86589,20.60155,0.2643419,2.500379,2704.107,0.03828965,0.2413563,0.2030666,2.104777,0.7238273,0.4044253,0.5105348,0,2.316198,355,69,182,3,0,0,
1208,83,9/20/2014 3:16:06 PM,Light,3458.584,20.86589,20.62007,0.2458293,2.523817,2473.861,0.03814085,0.2251129,0.1869721,2.121644,0.7152815,0.3735728,0.5072723,0,2.316198,104,19,14,6,0,0,
1208,84,9/20/2014 3:33:06 PM,Light,3490.096,20.86589,20.61866,0.247231,2.546458,2586.206,0.03848804,0.2321806,0.1936926,2.138134,0.7410129,0.3795213,0.5119001,0,2.316198,82,7,27,5,0,0,
1208,85,9/20/2014 3:50:06 PM,Light,4151.078,20.86589,20.56707,0.2988236,2.571366,3211.242,0.03812845,0.2807866,0.2426582,2.157034,0.7735924,0.4552301,0.5073448,0,2.316198,756,129,279,25,0,0,
1208,86,9/20/2014 4:07:06 PM,Light,3871.604,20.86589,20.58482,0.2810734,2.597502,3049.045,0.03781847,0.2694659,0.2316475,2.177429,0.7875405,0.4261117,0.5046116,0.05750012,2.373698,1100,380,509,177,0,0,
1208,87,9/20/2014 4:24:06 PM,Light,3699.265,20.86589,20.5972,0.2686961,2.622168,2986.501,0.03763247,0.263663,0.2260305,2.197094,0.8073229,0.4092175,0.5065371,0,2.373698,252,119,247,64,0,0,
1208,88,9/20/2014 4:41:06 PM,Light,5288.962,20.86589,20.48022,0.3856689,2.65148,4267.953,0.03769447,0.3620034,0.3243089,2.220752,0.8069546,0.5850167,0.5045177,0.256424,2.630122,2807,1974,1913,1183,0,0,
1208,89,9/20/2014 4:58:06 PM,Light,4526.409,20.86589,20.53522,0.3306686,2.68345,3627.906,0.03828965,0.3147985,0.2765089,2.246469,0.8014975,0.4999701,0.5029961,0.135839,2.765961,1459,700,899,419,0,0,
1208,90,9/20/2014 5:15:06 PM,Light,3476.306,20.86589,20.6131,0.2527941,2.709509,2714.638,0.03862444,0.2455101,0.2068857,2.267121,0.7808972,0.3819505,0.5030431,0,2.765961,22,7,10,1,0,0,
1208,91,9/20/2014 5:32:06 PM,Light,3541.834,20.86589,20.60675,0.2591482,2.732377,2788.409,0.03831445,0.2518338,0.2135194,2.285053,0.7872781,0.3897906,0.5006574,0,2.765961,53,8,19,1,0,0,
1208,92,9/20/2014 5:49:06 PM,Light,4296.092,20.86589,20.55444,0.3114534,2.757927,3315.969,0.03800446,0.2904459,0.2524414,2.304951,0.7718571,0.4709219,0.5035878,-0.009796143,2.756165,911,606,400,244,0,0,
1208,93,9/20/2014 6:06:06 PM,Light,6401.3,20.86589,20.41057,0.4553276,2.792817,4330.259,0.03814086,0.3685131,0.3303722,2.329881,0.6764656,0.6843843,0.5025348,0.113688,2.869853,4080,2863,2864,1805,0,0,
1208,94,9/20/2014 6:23:06 PM,Light,5449.534,20.86589,20.46522,0.4006705,2.831416,4290.476,0.03862444,0.3687611,0.3301367,2.35797,0.7873105,0.5997443,0.4982342,-0.043401,2.826452,2781,1692,1857,1084,0,0,
1208,95,9/20/2014 6:40:06 PM,Light,5270.015,20.86589,20.48224,0.3836554,2.866341,4382.173,0.03893442,0.3696043,0.3306699,2.38623,0.8315296,0.5865907,0.5080492,-0.05426025,2.772192,2521,1607,1493,896,0,0,
1208,96,9/20/2014 6:57:06 PM,Light,5307.022,20.86589,20.47205,0.3938426,2.900805,4406.614,0.03893442,0.3779863,0.3390519,2.414867,0.8303365,0.5905305,0.498253,0.1032157,2.875407,3492,2309,2091,1316,0,0,
1208,97,9/20/2014 7:14:06 PM,Dark,6101.923,20.86589,20.42163,0.4442648,2.937992,4698.735,0.03888483,0.3982719,0.3593871,2.44454,0.7700418,0.6685566,0.5012398,0.2599335,3.135341,2960,1960,2004,1227,0,0,
1208,98,9/20/2014 7:31:06 PM,Dark,5734.579,20.86589,20.44746,0.4184343,2.976553,4400.519,0.03893442,0.3764488,0.3375144,2.474183,0.7673656,0.6278738,0.4998497,0.03852844,3.173869,2895,1885,1778,1069,0,0,
1208,99,9/20/2014 7:48:06 PM,Dark,5443.988,20.86589,20.46438,0.401515,3.012972,4355.982,0.03918241,0.3744649,0.3352824,2.502714,0.8001454,0.6011139,0.4980746,-0.07299829,3.100871,3215,2213,2129,1288,0,0,
1208,100,9/20/2014 8:05:06 PM,Dark,5408.737,20.86589,20.46566,0.4002377,3.048333,4399.943,0.03913281,0.3779367,0.3388039,2.531245,0.8134881,0.5992664,0.4978679,-0.1047771,2.996094,2564,1590,1880,1110,0,0,
1208,101,9/20/2014 8:22:06 PM,Dark,3944.374,20.86589,20.58061,0.2852871,3.078786,2903.71,0.03928161,0.2615674,0.2222858,2.555019,0.736165,0.4283786,0.5008171,0,2.996094,58,33,43,28,0,0,
1208,102,9/20/2014 8:39:06 PM,Dark,5526.953,20.86589,20.46763,0.3982615,3.109672,4208.79,0.0394924,0.3586927,0.3192003,2.578214,0.7615027,0.6042228,0.5055035,0.1926575,3.188751,3423,2476,2342,1473,0,0,
1208,103,9/20/2014 8:56:06 PM,Dark,5233.651,20.86589,20.47891,0.3869823,3.144728,4280.635,0.03977759,0.3688231,0.3290455,2.605877,0.8179061,0.5805228,0.498732,0.2665353,3.455287,3480,2373,2375,1528,0,0,
1208,104,9/20/2014 9:13:06 PM,Dark,5327.917,20.86589,20.47421,0.3916897,3.179143,4347.714,0.04011237,0.3725305,0.3324182,2.633992,0.816025,0.5906949,0.5014089,0.1848094,3.640096,3185,2110,2224,1436,0,0,
1208,105,9/20/2014 9:30:06 PM,Dark,5410.011,20.86589,20.47467,0.3912196,3.214132,4219.209,0.04062075,0.3604535,0.3198327,2.661904,0.7798892,0.5942569,0.5057485,0.07849622,3.718592,2646,1809,1981,1179,0,0,
1208,106,9/20/2014 9:47:06 PM,Dark,5530.288,20.86589,20.46085,0.4050459,3.249781,4334.335,0.04085634,0.373349,0.3324926,2.689776,0.7837449,0.6080728,0.4997652,-0.07336426,3.645228,2358,1599,1842,1062,0,0,
1208,107,9/20/2014 10:04:06 PM,Dark,5837.576,20.86589,20.43992,0.4259737,3.286826,4475.542,0.04129033,0.3846325,0.3433421,2.718484,0.7666782,0.6390371,0.4997464,-0.1158397,3.529388,3545,2484,2417,1551,0,0,
1208,108,9/20/2014 10:21:06 PM,Dark,5499.79,20.86589,20.4643,0.4015909,3.323762,4311.374,0.04098034,0.3706954,0.3297151,2.747112,0.7839162,0.6047461,0.5013055,0.1598306,3.689219,2350,1577,1721,1069,0,0,
1208,109,9/20/2014 10:38:06 PM,Dark,5035.363,20.86589,20.49864,0.3672522,3.358082,4050.398,0.04146392,0.3494799,0.308016,2.774353,0.8043904,0.5566,0.5041326,1.074402,4.763621,2028,1388,1471,935,0,0,
1208,110,9/20/2014 10:55:06 PM,Dark,5131.157,20.86589,20.48738,0.378509,3.391209,4159.278,0.04153831,0.3610114,0.3194731,2.801105,0.8105927,0.5680907,0.4991171,0.0308938,4.794515,2731,1604,2172,1248,0,0,
1208,111,9/20/2014 11:12:06 PM,Dark,5278.146,20.86589,20.47705,0.3888441,3.425128,4323.981,0.04141432,0.3724809,0.3310666,2.828748,0.8192234,0.5856553,0.5007082,-0.001907349,4.792607,2665,1780,2141,1315,0,0,
1208,112,9/20/2014 11:29:06 PM,Dark,4967.093,20.86589,20.50001,0.3658878,3.458506,4008.476,0.04122833,0.3489219,0.3076936,2.855893,0.8070064,0.5494217,0.4994365,0.1238403,4.916448,2699,1812,1811,1093,0,0,
1208,113,9/20/2014 11:46:06 PM,Dark,4794.774,20.86589,20.51389,0.3520019,3.49031,3856.982,0.04104234,0.3362744,0.2952321,2.881519,0.8044137,0.5300089,0.5008457,0.1260681,5.042516,1970,1173,1331,823,0,0,
1208,114,9/21/2014 12:03:06 AM,Dark,4469.263,20.86589,20.53522,0.3306773,3.520491,3471.592,0.04091834,0.3103595,0.2694411,2.905392,0.7767707,0.4905265,0.4939607,-0.04372168,4.998794,1861,1453,1048,667,0,0,
1208,115,9/21/2014 12:20:06 AM,Dark,5222.104,20.86589,20.4795,0.386399,3.552081,4252.181,0.04073235,0.3680791,0.3273468,2.930571,0.8142659,0.5787033,0.49799,0.08306932,5.081863,2699,1880,2163,1349,0,0,
1208,116,9/21/2014 12:37:06 AM,Dark,4903.746,20.86589,20.50372,0.3621729,3.585069,4117.214,0.04048436,0.3551216,0.3146373,2.957839,0.839606,0.5469446,0.5016531,-0.09539795,4.986465,3000,1984,2051,1312,0,0,
1208,117,9/21/2014 12:54:06 AM,Dark,5899.128,20.86589,20.43644,0.4294585,3.620284,4206.612,0.04042236,0.3662192,0.3257969,2.984963,0.7130905,0.6368176,0.4950315,-0.03340626,4.953059,1976,1178,1497,761,0,0,
